"Movie ID","Byte Length","Stub v/s Not Stub",,,
3015,8294,"Generic",,,
3016,10845,"Generic",,,
3017,11073,"Generic",,,
3018,9001,"Generic",,,
3019,34630,"Generic",,,
3020,4418,"Stub",,,
3021,16149,"Generic",,,
3022,7884,"Generic",,,
3023,6726,"Generic",,,
3024,8643,"Generic",,,
3025,9113,"Generic",,,
3026,9361,"Generic",,,
3027,8981,"Generic",,,
3028,7133,"Generic",,,
3029,10579,"Generic",,,
3030,10379,"Generic",,,
3031,35674,"Generic",,,
3032,21390,"Generic",,,
3033,8391,"Generic",,,
3034,9655,"Generic",,,
3035,11170,"Generic",,,
3036,11432,"Generic",,,
3037,9451,"Generic",,,
3038,10394,"Generic",,,
3039,13388,"Generic",,,
3040,18682,"Generic",,,
3041,16011,"Generic",,,
3042,36603,"Generic",,,
3043,7674,"Generic",,,
3044,10556,"Generic",,,
3045,8782,"Generic",,,
3046,22533,"Generic",,,
3047,12413,"Generic",,,
3048,11512,"Generic",,,
3049,9318,"Generic",,,
3050,14413,"Generic",,,
3051,11491,"Generic",,,
3052,10391,"Generic",,,
3053,11300,"Generic",,,
3054,10176,"Generic",,,
3055,8506,"Generic",,,
3056,9972,"Generic",,,
3057,18356,"Generic",,,
3058,15263,"Generic",,,
3059,11074,"Generic",,,
3060,11032,"Generic",,,
3061,23218,"Generic",,,
3062,9215,"Generic",,,
3063,24702,"Generic",,,
3064,7192,"Generic",,,
3065,9709,"Generic",,,
3066,10253,"Generic",,,
3067,14018,"Generic",,,
3068,14206,"Generic",,,
3069,6270,"Generic",,,
3070,13364,"Generic",,,
3071,7432,"Generic",,,
3072,8559,"Generic",,,
3073,17754,"Generic",,,
3074,7780,"Generic",,,
3075,7644,"Generic",,,
3076,8836,"Generic",,,
3077,12374,"Generic",,,
3078,23158,"Generic",,,
3079,18726,"Generic",,,
3080,9029,"Generic",,,
3081,4980,"Stub",,,
3082,10495,"Generic",,,
3083,13735,"Generic",,,
3084,22703,"Generic",,,
3085,12473,"Generic",,,
3086,10610,"Generic",,,
3087,23655,"Generic",,,
3088,14077,"Generic",,,
3089,8658,"Generic",,,
3090,10048,"Generic",,,
3091,19254,"Generic",,,
3092,9493,"Generic",,,
3093,14481,"Generic",,,
3094,10604,"Generic",,,
3095,8484,"Generic",,,
3096,12044,"Generic",,,
3097,4773,"Stub",,,
3098,11850,"Generic",,,
3099,7556,"Generic",,,
3100,7175,"Generic",,,
3101,12876,"Generic",,,
3102,7733,"Generic",,,
3103,15798,"Generic",,,
3104,33543,"Generic",,,
3105,12900,"Generic",,,
3106,8699,"Generic",,,
3107,4730,"Stub",,,
3108,6955,"Generic",,,
3109,7430,"Generic",,,
3110,13719,"Generic",,,
3111,12391,"Generic",,,
3112,10875,"Generic",,,
3113,9024,"Generic",,,
3114,15264,"Generic",,,
3115,7883,"Generic",,,
3116,8631,"Generic",,,
3117,11621,"Generic",,,
3118,8830,"Generic",,,
3119,9125,"Generic",,,
3120,10022,"Generic",,,
3121,8485,"Generic",,,
3122,11454,"Generic",,,
3123,34782,"Generic",,,
3124,14109,"Generic",,,
3125,13245,"Generic",,,
3126,24838,"Generic",,,
3127,11074,"Generic",,,
3128,10278,"Generic",,,
3129,7666,"Generic",,,
3130,13748,"Generic",,,
3131,7708,"Generic",,,
3132,16040,"Generic",,,
3133,8498,"Generic",,,
3134,7185,"Generic",,,
3135,20852,"Generic",,,
3136,20067,"Generic",,,
3137,8133,"Generic",,,
3138,10873,"Generic",,,
3139,10531,"Generic",,,
3140,7459,"Generic",,,
3141,16158,"Generic",,,
3142,18460,"Generic",,,
3143,9590,"Generic",,,
3144,47029,"Generic",,,
3145,5067,"Generic",,,
3146,27306,"Generic",,,
3147,9594,"Generic",,,
3148,25003,"Generic",,,
3149,14452,"Generic",,,
3150,11673,"Generic",,,
3151,19977,"Generic",,,
3152,8315,"Generic",,,
3153,8065,"Generic",,,
3154,6591,"Generic",,,
3155,5970,"Generic",,,
3156,11083,"Generic",,,
3157,10707,"Generic",,,
3158,10492,"Generic",,,
3159,8787,"Generic",,,
3160,9858,"Generic",,,
3161,7972,"Generic",,,
3162,29679,"Generic",,,
3163,8300,"Generic",,,
3164,12570,"Generic",,,
3165,7755,"Generic",,,
3166,20537,"Generic",,,
3167,16580,"Generic",,,
3168,8753,"Generic",,,
3169,16821,"Generic",,,
3170,11346,"Generic",,,
3171,13883,"Generic",,,
3172,8369,"Generic",,,
3173,8045,"Generic",,,
3174,10511,"Generic",,,
3175,24089,"Generic",,,
3176,8115,"Generic",,,
3177,12480,"Generic",,,
3178,8836,"Generic",,,
3179,9287,"Generic",,,
3180,12510,"Generic",,,
3181,6580,"Generic",,,
3182,9121,"Generic",,,
3183,9395,"Generic",,,
3184,18734,"Generic",,,
3185,10330,"Generic",,,
3186,6421,"Generic",,,
3187,8581,"Generic",,,
3188,22234,"Generic",,,
3189,7676,"Generic",,,
3190,6731,"Generic",,,
3191,11464,"Generic",,,
3192,9605,"Generic",,,
3193,8025,"Generic",,,
3194,11291,"Generic",,,
3195,9694,"Generic",,,
3196,15924,"Generic",,,
3197,12853,"Generic",,,
3198,7760,"Generic",,,
3199,14052,"Generic",,,
3200,12819,"Generic",,,
3201,9250,"Generic",,,
3202,7203,"Generic",,,
3203,11486,"Generic",,,
3204,8748,"Generic",,,
3205,8764,"Generic",,,
3206,9868,"Generic",,,
3207,10723,"Generic",,,
3208,9007,"Generic",,,
3209,8058,"Generic",,,
3210,9204,"Generic",,,
3211,8976,"Generic",,,
3212,20786,"Generic",,,
3213,9569,"Generic",,,
3214,10531,"Generic",,,
3215,11008,"Generic",,,
3216,11101,"Generic",,,
3217,14222,"Generic",,,
3218,6371,"Generic",,,
3219,14767,"Generic",,,
3220,17977,"Generic",,,
3221,7430,"Generic",,,
3222,8090,"Generic",,,
3223,5298,"Generic",,,
3224,8515,"Generic",,,
3225,8454,"Generic",,,
3226,16453,"Generic",,,
3227,11265,"Generic",,,
3228,8905,"Generic",,,
3229,15499,"Generic",,,
3230,10036,"Generic",,,
3231,16419,"Generic",,,
3232,7057,"Generic",,,
3233,9977,"Generic",,,
3234,9245,"Generic",,,
3235,8183,"Generic",,,
3236,14982,"Generic",,,
3237,24232,"Generic",,,
3238,16572,"Generic",,,
3239,12711,"Generic",,,
3240,9057,"Generic",,,
3241,8587,"Generic",,,
3242,15185,"Generic",,,
3243,7242,"Generic",,,
3244,7493,"Generic",,,
3245,13188,"Generic",,,
3246,11345,"Generic",,,
3247,10328,"Generic",,,
3248,13494,"Generic",,,
3249,6893,"Generic",,,
3250,11640,"Generic",,,
3251,8075,"Generic",,,
3252,36460,"Generic",,,
3253,8743,"Generic",,,
3254,14433,"Generic",,,
3255,13427,"Generic",,,
3256,12340,"Generic",,,
3257,12142,"Generic",,,
3258,15594,"Generic",,,
3259,8268,"Generic",,,
3260,11202,"Generic",,,
3261,16149,"Generic",,,
3262,12508,"Generic",,,
3263,11776,"Generic",,,
3264,8745,"Generic",,,
3265,12241,"Generic",,,
3266,10450,"Generic",,,
3267,7047,"Generic",,,
3268,13791,"Generic",,,
3269,8839,"Generic",,,
3270,8688,"Generic",,,
3271,8592,"Generic",,,
3272,13763,"Generic",,,
3273,6942,"Generic",,,
3274,8249,"Generic",,,
3275,7060,"Generic",,,
3276,9911,"Generic",,,
3277,10379,"Generic",,,
3278,19042,"Generic",,,
3279,11294,"Generic",,,
3280,11331,"Generic",,,
3281,8915,"Generic",,,
3282,9735,"Generic",,,
3283,7448,"Generic",,,
3284,7849,"Generic",,,
3285,8041,"Generic",,,
3286,15058,"Generic",,,
3287,8423,"Generic",,,
3288,10388,"Generic",,,
3289,7681,"Generic",,,
3290,10255,"Generic",,,
3291,5278,"Generic",,,
3292,7744,"Generic",,,
3293,14683,"Generic",,,
3294,7856,"Generic",,,
3295,8006,"Generic",,,
3296,6908,"Generic",,,
3297,9608,"Generic",,,
3298,10137,"Generic",,,
3299,8806,"Generic",,,
3300,6018,"Generic",,,
3301,7873,"Generic",,,
3302,6399,"Generic",,,
3303,14196,"Generic",,,
3304,10160,"Generic",,,
3305,8694,"Generic",,,
3306,7347,"Generic",,,
3307,4685,"Stub",,,
3308,8900,"Generic",,,
3309,7744,"Generic",,,
3310,7412,"Generic",,,
3311,12301,"Generic",,,
3312,11857,"Generic",,,
3313,10118,"Generic",,,
3314,9425,"Generic",,,
3315,5877,"Generic",,,
3316,8147,"Generic",,,
3317,9619,"Generic",,,
3318,9635,"Generic",,,
3319,7738,"Generic",,,
3320,8732,"Generic",,,
3321,6342,"Generic",,,
3322,10523,"Generic",,,
3323,6544,"Generic",,,
3324,8428,"Generic",,,
3325,7992,"Generic",,,
3326,8080,"Generic",,,
3327,9774,"Generic",,,
3328,7839,"Generic",,,
3329,8519,"Generic",,,
3330,10843,"Generic",,,
3331,7347,"Generic",,,
3332,6177,"Generic",,,
3333,9618,"Generic",,,
3334,6117,"Generic",,,
3335,8395,"Generic",,,
3336,8178,"Generic",,,
3337,8086,"Generic",,,
3338,7403,"Generic",,,
3339,7306,"Generic",,,
3340,7429,"Generic",,,
3341,11044,"Generic",,,
3342,6254,"Generic",,,
3343,6747,"Generic",,,
3344,5588,"Generic",,,
3345,6891,"Generic",,,
3346,8012,"Generic",,,
3347,8754,"Generic",,,
3348,10636,"Generic",,,
3349,5227,"Generic",,,
3350,5765,"Generic",,,
3351,8084,"Generic",,,
3352,7494,"Generic",,,
3353,6758,"Generic",,,
3354,6654,"Generic",,,
3355,8122,"Generic",,,
3356,8108,"Generic",,,
3357,7844,"Generic",,,
3358,8596,"Generic",,,
3359,8087,"Generic",,,
3360,8044,"Generic",,,
3361,6797,"Generic",,,
3362,7039,"Generic",,,
3363,7716,"Generic",,,
3364,7830,"Generic",,,
3365,10334,"Generic",,,
3366,7388,"Generic",,,
3367,5569,"Generic",,,
3368,7925,"Generic",,,
3369,6473,"Generic",,,
3370,7275,"Generic",,,
3371,10656,"Generic",,,
3372,13493,"Generic",,,
3373,10787,"Generic",,,
3374,7375,"Generic",,,
3375,8853,"Generic",,,
3376,13246,"Generic",,,
3377,23349,"Generic",,,
3378,11539,"Generic",,,
3379,19364,"Generic",,,
3380,10230,"Generic",,,
3381,14573,"Generic",,,
3382,6249,"Generic",,,
3383,11705,"Generic",,,
3384,18937,"Generic",,,
3385,19844,"Generic",,,
3386,19241,"Generic",,,
3387,12875,"Generic",,,
3388,6358,"Generic",,,
3389,17242,"Generic",,,
3390,10234,"Generic",,,
3391,12281,"Generic",,,
3392,15067,"Generic",,,
3393,19744,"Generic",,,
3394,5011,"Generic",,,
3395,12155,"Generic",,,
3396,27459,"Generic",,,
3397,17957,"Generic",,,
3398,11417,"Generic",,,
3399,13070,"Generic",,,
3400,10511,"Generic",,,
3401,12781,"Generic",,,
3402,15814,"Generic",,,
3403,15567,"Generic",,,
3404,18695,"Generic",,,
3405,8426,"Generic",,,
3406,7115,"Generic",,,
3407,14126,"Generic",,,
3408,12605,"Generic",,,
3409,7793,"Generic",,,
3410,19593,"Generic",,,
3411,11880,"Generic",,,
3412,7279,"Generic",,,
3413,13771,"Generic",,,
3414,30767,"Generic",,,
3415,12172,"Generic",,,
3416,16041,"Generic",,,
3417,13008,"Generic",,,
3418,9194,"Generic",,,
3419,13946,"Generic",,,
3420,8145,"Generic",,,
3421,16791,"Generic",,,
3422,6672,"Generic",,,
3423,10238,"Generic",,,
3424,10140,"Generic",,,
3425,10770,"Generic",,,
3426,9120,"Generic",,,
3427,10060,"Generic",,,
3428,14827,"Generic",,,
3429,13430,"Generic",,,
3430,13570,"Generic",,,
3431,7349,"Generic",,,
3432,8455,"Generic",,,
3433,7247,"Generic",,,
3434,8775,"Generic",,,
3435,16405,"Generic",,,
3436,12321,"Generic",,,
3437,7131,"Generic",,,
3438,9444,"Generic",,,
3439,11553,"Generic",,,
3440,9779,"Generic",,,
3441,17329,"Generic",,,
3442,21762,"Generic",,,
3443,8160,"Generic",,,
3444,7962,"Generic",,,
3445,11463,"Generic",,,
3446,19256,"Generic",,,
3447,8492,"Generic",,,
3448,6944,"Generic",,,
3449,15250,"Generic",,,
3450,11208,"Generic",,,
3451,8653,"Generic",,,
3452,6837,"Generic",,,
3453,17278,"Generic",,,
3454,7164,"Generic",,,
3455,7886,"Generic",,,
3456,11290,"Generic",,,
3457,16575,"Generic",,,
3458,17912,"Generic",,,
3459,7198,"Generic",,,
3460,6887,"Generic",,,
3461,8813,"Generic",,,
3462,9963,"Generic",,,
3463,10775,"Generic",,,
3464,10093,"Generic",,,
3465,27993,"Generic",,,
3466,13299,"Generic",,,
3467,8792,"Generic",,,
3468,17725,"Generic",,,
3469,13641,"Generic",,,
3470,18443,"Generic",,,
3471,20283,"Generic",,,
3472,13226,"Generic",,,
3473,14334,"Generic",,,
3474,8680,"Generic",,,
3475,8129,"Generic",,,
3476,10739,"Generic",,,
3477,10055,"Generic",,,
3478,8609,"Generic",,,
3479,9734,"Generic",,,
3480,10682,"Generic",,,
3481,9535,"Generic",,,
3482,20286,"Generic",,,
3483,12620,"Generic",,,
3484,8088,"Generic",,,
3485,11583,"Generic",,,
3486,25834,"Generic",,,
3487,10297,"Generic",,,
3488,8748,"Generic",,,
3489,8169,"Generic",,,
3490,8695,"Generic",,,
3491,14942,"Generic",,,
3492,8157,"Generic",,,
3493,50998,"Generic",,,
3494,24790,"Generic",,,
3495,13128,"Generic",,,
3496,8833,"Generic",,,
3497,9107,"Generic",,,
3498,8133,"Generic",,,
3499,7097,"Generic",,,
3500,18764,"Generic",,,
3501,16818,"Generic",,,
3502,4038,"Stub",,,
3503,20289,"Generic",,,
3504,15684,"Generic",,,
3505,7778,"Generic",,,
3506,8541,"Generic",,,
3507,15410,"Generic",,,
3508,13313,"Generic",,,
3509,6083,"Generic",,,
3510,11665,"Generic",,,
3511,38245,"Generic",,,
3512,12236,"Generic",,,
3513,14103,"Generic",,,
3514,13560,"Generic",,,
3515,8437,"Generic",,,
3516,11047,"Generic",,,
3517,8563,"Generic",,,
3518,16444,"Generic",,,
3519,10051,"Generic",,,
3520,7825,"Generic",,,
3521,6891,"Generic",,,
3522,11217,"Generic",,,
3523,17574,"Generic",,,
3524,11590,"Generic",,,
3525,13604,"Generic",,,
3526,13197,"Generic",,,
3527,10913,"Generic",,,
3528,9296,"Generic",,,
3529,18607,"Generic",,,
3530,7910,"Generic",,,
3531,8992,"Generic",,,
3532,14204,"Generic",,,
3533,12306,"Generic",,,
3534,8861,"Generic",,,
3535,10215,"Generic",,,
3536,10330,"Generic",,,
3537,8344,"Generic",,,
3538,10130,"Generic",,,
3539,7499,"Generic",,,
3540,8768,"Generic",,,
3541,8835,"Generic",,,
3542,9411,"Generic",,,
3543,8055,"Generic",,,
3544,6218,"Generic",,,
3545,11644,"Generic",,,
3546,22658,"Generic",,,
3547,10244,"Generic",,,
3548,15794,"Generic",,,
3549,15764,"Generic",,,
3550,8983,"Generic",,,
3551,8219,"Generic",,,
3552,9415,"Generic",,,
3553,5757,"Generic",,,
3554,11665,"Generic",,,
3555,7425,"Generic",,,
3556,11461,"Generic",,,
3557,12519,"Generic",,,
3558,13383,"Generic",,,
3559,8504,"Generic",,,
3560,21391,"Generic",,,
3561,6410,"Generic",,,
3562,10375,"Generic",,,
3563,8767,"Generic",,,
3564,13010,"Generic",,,
3565,8161,"Generic",,,
3566,7621,"Generic",,,
3567,13891,"Generic",,,
3568,8916,"Generic",,,
3569,8207,"Generic",,,
3570,10118,"Generic",,,
3571,9317,"Generic",,,
3572,12045,"Generic",,,
3573,15917,"Generic",,,
3574,10078,"Generic",,,
3575,14833,"Generic",,,
3576,10878,"Generic",,,
3577,8255,"Generic",,,
3578,8704,"Generic",,,
3579,14192,"Generic",,,
3580,10259,"Generic",,,
3581,17279,"Generic",,,
3582,15324,"Generic",,,
3583,8282,"Generic",,,
3584,12167,"Generic",,,
3585,7305,"Generic",,,
3586,8701,"Generic",,,
3587,10820,"Generic",,,
3588,8851,"Generic",,,
3589,6483,"Generic",,,
3590,8419,"Generic",,,
3591,12656,"Generic",,,
3592,13454,"Generic",,,
3593,10037,"Generic",,,
3594,9663,"Generic",,,
3595,9969,"Generic",,,
3596,8682,"Generic",,,
3597,9339,"Generic",,,
3598,8603,"Generic",,,
3599,12244,"Generic",,,
3600,9045,"Generic",,,
3601,8212,"Generic",,,
3602,15027,"Generic",,,
3603,8534,"Generic",,,
3604,8707,"Generic",,,
3605,10867,"Generic",,,
3606,10153,"Generic",,,
3607,12025,"Generic",,,
3608,10495,"Generic",,,
3609,12526,"Generic",,,
3610,8343,"Generic",,,
3611,11680,"Generic",,,
3612,16242,"Generic",,,
3613,13094,"Generic",,,
3614,9030,"Generic",,,
3615,10576,"Generic",,,
3616,7758,"Generic",,,
3617,9477,"Generic",,,
3618,9394,"Generic",,,
3619,10234,"Generic",,,
3620,12089,"Generic",,,
3621,7901,"Generic",,,
3622,22113,"Generic",,,
3623,8164,"Generic",,,
3624,7843,"Generic",,,
3625,12303,"Generic",,,
3626,11093,"Generic",,,
3627,10165,"Generic",,,
3628,7987,"Generic",,,
3629,11947,"Generic",,,
3630,10063,"Generic",,,
3631,8087,"Generic",,,
3632,9676,"Generic",,,
3633,7386,"Generic",,,
3634,8672,"Generic",,,
3635,7525,"Generic",,,
3636,9437,"Generic",,,
3637,8588,"Generic",,,
3638,15470,"Generic",,,
3639,12632,"Generic",,,
3640,7697,"Generic",,,
3641,12542,"Generic",,,
3642,11732,"Generic",,,
3643,7345,"Generic",,,
3644,11433,"Generic",,,
3645,12296,"Generic",,,
3646,7511,"Generic",,,
3647,11290,"Generic",,,
3648,9192,"Generic",,,
3649,6477,"Generic",,,
3650,7502,"Generic",,,
3651,10328,"Generic",,,
3652,7739,"Generic",,,
3653,8748,"Generic",,,
3654,5589,"Generic",,,
3655,9335,"Generic",,,
3656,10438,"Generic",,,
3657,7568,"Generic",,,
3658,8664,"Generic",,,
3659,8090,"Generic",,,
3660,8191,"Generic",,,
3661,8875,"Generic",,,
3662,7876,"Generic",,,
3663,11995,"Generic",,,
3664,9261,"Generic",,,
3665,8204,"Generic",,,
3666,8459,"Generic",,,
3667,6624,"Generic",,,
3668,10479,"Generic",,,
3669,10579,"Generic",,,
3670,7817,"Generic",,,
3671,6901,"Generic",,,
3672,8414,"Generic",,,
3673,7185,"Generic",,,
3674,10417,"Generic",,,
3675,8473,"Generic",,,
3676,8409,"Generic",,,
3677,6462,"Generic",,,
3678,11890,"Generic",,,
3679,7537,"Generic",,,
3680,11779,"Generic",,,
3681,7997,"Generic",,,
3682,8895,"Generic",,,
3683,9546,"Generic",,,
3684,7601,"Generic",,,
3685,9025,"Generic",,,
3686,12874,"Generic",,,
3687,6435,"Generic",,,
3688,6566,"Generic",,,
3689,8169,"Generic",,,
3690,7461,"Generic",,,
3691,10953,"Generic",,,
3692,6189,"Generic",,,
3693,7170,"Generic",,,
3694,7761,"Generic",,,
3695,7242,"Generic",,,
3696,7309,"Generic",,,
3697,8024,"Generic",,,
3698,7509,"Generic",,,
3699,8454,"Generic",,,
3700,5715,"Generic",,,
3701,8144,"Generic",,,
3702,11347,"Generic",,,
3703,10905,"Generic",,,
3704,5980,"Generic",,,
3705,10776,"Generic",,,
3706,6162,"Generic",,,
3707,8840,"Generic",,,
3708,9675,"Generic",,,
3709,8129,"Generic",,,
3710,7280,"Generic",,,
3711,7824,"Generic",,,
3712,5438,"Generic",,,
3713,6203,"Generic",,,
3714,6081,"Generic",,,
3715,8758,"Generic",,,
3716,5405,"Generic",,,
3717,6091,"Generic",,,
3718,8547,"Generic",,,
3719,10725,"Generic",,,
3720,7741,"Generic",,,
3721,8168,"Generic",,,
3722,6523,"Generic",,,
3723,9920,"Generic",,,
3724,7929,"Generic",,,
3725,18531,"Generic",,,
3726,10273,"Generic",,,
3727,7563,"Generic",,,
3728,8721,"Generic",,,
3729,8415,"Generic",,,
3730,12740,"Generic",,,
3731,16191,"Generic",,,
3732,22957,"Generic",,,
3733,10283,"Generic",,,
3734,24538,"Generic",,,
3735,10168,"Generic",,,
3736,9519,"Generic",,,
3737,8847,"Generic",,,
3738,10513,"Generic",,,
3739,12237,"Generic",,,
3740,8372,"Generic",,,
3741,22743,"Generic",,,
3742,8412,"Generic",,,
3743,11800,"Generic",,,
3744,7424,"Generic",,,
3745,14181,"Generic",,,
3746,12329,"Generic",,,
3747,14158,"Generic",,,
3748,7308,"Generic",,,
3749,15460,"Generic",,,
3750,26273,"Generic",,,
3751,28890,"Generic",,,
3752,20270,"Generic",,,
3753,9485,"Generic",,,
3754,8696,"Generic",,,
3755,10217,"Generic",,,
3756,14535,"Generic",,,
3757,6839,"Generic",,,
3758,11739,"Generic",,,
3759,9711,"Generic",,,
3760,12500,"Generic",,,
3761,9096,"Generic",,,
3762,12521,"Generic",,,
3763,17643,"Generic",,,
3764,12364,"Generic",,,
3765,14575,"Generic",,,
3766,22492,"Generic",,,
3767,14173,"Generic",,,
3768,7858,"Generic",,,
3769,7408,"Generic",,,
3770,10810,"Generic",,,
3771,16536,"Generic",,,
3772,12871,"Generic",,,
3773,11935,"Generic",,,
3774,7861,"Generic",,,
3775,8165,"Generic",,,
3776,11521,"Generic",,,
3777,13805,"Generic",,,
3778,10741,"Generic",,,
3779,10027,"Generic",,,
3780,11990,"Generic",,,
3781,15449,"Generic",,,
3782,13867,"Generic",,,
3783,10153,"Generic",,,
3784,7946,"Generic",,,
3785,7294,"Generic",,,
3786,16075,"Generic",,,
3787,11185,"Generic",,,
3788,13417,"Generic",,,
3789,8601,"Generic",,,
3790,11892,"Generic",,,
3791,15978,"Generic",,,
3792,9682,"Generic",,,
3793,7004,"Generic",,,
3794,14340,"Generic",,,
3795,7765,"Generic",,,
3796,8698,"Generic",,,
3797,18628,"Generic",,,
3798,17225,"Generic",,,
3799,23445,"Generic",,,
3800,8098,"Generic",,,
3801,15240,"Generic",,,
3802,7579,"Generic",,,
3803,11452,"Generic",,,
3804,8008,"Generic",,,
3805,7752,"Generic",,,
3806,8366,"Generic",,,
3807,11456,"Generic",,,
3808,13267,"Generic",,,
3809,17068,"Generic",,,
3810,23848,"Generic",,,
3811,13878,"Generic",,,
3812,8906,"Generic",,,
3813,14229,"Generic",,,
3814,6214,"Generic",,,
3815,7379,"Generic",,,
3816,12564,"Generic",,,
3817,9650,"Generic",,,
3818,7767,"Generic",,,
3819,7699,"Generic",,,
3820,10933,"Generic",,,
3821,8479,"Generic",,,
3822,5127,"Generic",,,
3823,17781,"Generic",,,
3824,10526,"Generic",,,
3825,9741,"Generic",,,
3826,10066,"Generic",,,
3827,7819,"Generic",,,
3828,12028,"Generic",,,
3829,58267,"Generic",,,
3830,12456,"Generic",,,
3831,7586,"Generic",,,
3832,11053,"Generic",,,
3833,10030,"Generic",,,
3834,15764,"Generic",,,
3835,11589,"Generic",,,
3836,14279,"Generic",,,
3837,10090,"Generic",,,
3838,9346,"Generic",,,
3839,20474,"Generic",,,
3840,8556,"Generic",,,
3841,9799,"Generic",,,
3842,7691,"Generic",,,
3843,9073,"Generic",,,
3844,14981,"Generic",,,
3845,13661,"Generic",,,
3846,7681,"Generic",,,
3847,9261,"Generic",,,
3848,9592,"Generic",,,
3849,12422,"Generic",,,
3850,21269,"Generic",,,
3851,18545,"Generic",,,
3852,9885,"Generic",,,
3853,8195,"Generic",,,
3854,7943,"Generic",,,
3855,10586,"Generic",,,
3856,6503,"Generic",,,
3857,8189,"Generic",,,
3858,16382,"Generic",,,
3859,9244,"Generic",,,
3860,8814,"Generic",,,
3861,7850,"Generic",,,
3862,7583,"Generic",,,
3863,5744,"Generic",,,
3864,6416,"Generic",,,
3865,7267,"Generic",,,
3866,6729,"Generic",,,
3867,7792,"Generic",,,
3868,8453,"Generic",,,
3869,9146,"Generic",,,
3870,17346,"Generic",,,
3871,9900,"Generic",,,
3872,8323,"Generic",,,
3873,20378,"Generic",,,
3874,22346,"Generic",,,
3875,13926,"Generic",,,
3876,6621,"Generic",,,
3877,10969,"Generic",,,
3878,19951,"Generic",,,
3879,14264,"Generic",,,
3880,13211,"Generic",,,
3881,8759,"Generic",,,
3882,10261,"Generic",,,
3883,12569,"Generic",,,
3884,12286,"Generic",,,
3885,7116,"Generic",,,
3886,12831,"Generic",,,
3887,8896,"Generic",,,
3888,8914,"Generic",,,
3889,16357,"Generic",,,
3890,10345,"Generic",,,
3891,8575,"Generic",,,
3892,8485,"Generic",,,
3893,8993,"Generic",,,
3894,15106,"Generic",,,
3895,10387,"Generic",,,
3896,8965,"Generic",,,
3897,11070,"Generic",,,
3898,6927,"Generic",,,
3899,11623,"Generic",,,
3900,10406,"Generic",,,
3901,15871,"Generic",,,
3902,10309,"Generic",,,
3903,10170,"Generic",,,
3904,12752,"Generic",,,
3905,9513,"Generic",,,
3906,13143,"Generic",,,
3907,10211,"Generic",,,
3908,6250,"Generic",,,
3909,8819,"Generic",,,
3910,8386,"Generic",,,
3911,9211,"Generic",,,
3912,7984,"Generic",,,
3913,8743,"Generic",,,
3914,7711,"Generic",,,
3915,8463,"Generic",,,
3916,9731,"Generic",,,
3917,9647,"Generic",,,
3918,6568,"Generic",,,
3919,9431,"Generic",,,
3920,9273,"Generic",,,
3921,8849,"Generic",,,
3922,7761,"Generic",,,
3923,6579,"Generic",,,
3924,8424,"Generic",,,
3925,13534,"Generic",,,
3926,7551,"Generic",,,
3927,10385,"Generic",,,
3928,9686,"Generic",,,
3929,9051,"Generic",,,
3930,8115,"Generic",,,
3931,9842,"Generic",,,
3932,14349,"Generic",,,
